date,c_flare_count,m_flare_count,x_flare_count,high_speed_stream_count,c_flare_count_lag_1,m_flare_count_lag_1,x_flare_count_lag_1,high_speed_stream_count_lag_1,c_flare_count_lag_2,m_flare_count_lag_2,x_flare_count_lag_2,high_speed_stream_count_lag_2,c_flare_count_lag_3,m_flare_count_lag_3,x_flare_count_lag_3,high_speed_stream_count_lag_3,c_flare_3d,m_flare_3d,x_flare_3d,hss_3d,storm_next_3d,cme_count,earth_directed_cme_count,max_cme_speed,fast_cme_count,cme_count_lag_1,earth_directed_cme_count_lag_1,max_cme_speed_lag_1,fast_cme_count_lag_1,cme_count_lag_2,earth_directed_cme_count_lag_2,max_cme_speed_lag_2,fast_cme_count_lag_2,cme_count_lag_3,earth_directed_cme_count_lag_3,max_cme_speed_lag_3,fast_cme_count_lag_3,cme_count_3d,earth_directed_cme_3d,fast_cme_3d,max_cme_speed_3d
2024-10-08,0,2,0,0,0,1,2,0,0,6,0,0,0,5,0,0,0.0,12.0,2.0,0.0,1,4.0,1.0,1124.0,1.0,3.0,0.0,1345.0,1.0,5.0,0.0,817.0,0.0,7.0,0.0,675.0,0.0,12.0,1.0,2.0,1345.0
2024-10-09,0,2,2,0,0,2,0,0,0,1,2,0,0,6,0,0,0.0,9.0,2.0,0.0,1,5.0,0.0,2112.0,4.0,4.0,1.0,1124.0,1.0,3.0,0.0,1345.0,1.0,5.0,0.0,817.0,0.0,12.0,1.0,6.0,2112.0
2024-10-10,0,5,0,0,0,2,2,0,0,2,0,0,0,1,2,0,0.0,5.0,4.0,0.0,0,2.0,0.0,1323.0,1.0,5.0,0.0,2112.0,4.0,4.0,1.0,1124.0,1.0,3.0,0.0,1345.0,1.0,11.0,1.0,6.0,2112.0
2024-10-11,0,3,0,0,0,5,0,0,0,2,2,0,0,2,0,0,0.0,9.0,2.0,0.0,0,4.0,0.0,808.0,0.0,2.0,0.0,1323.0,1.0,5.0,0.0,2112.0,4.0,4.0,1.0,1124.0,1.0,11.0,0.0,5.0,2112.0
2024-10-12,0,0,0,0,0,3,0,0,0,5,0,0,0,2,2,0,0.0,10.0,2.0,0.0,0,6.0,0.0,662.0,0.0,4.0,0.0,808.0,0.0,2.0,0.0,1323.0,1.0,5.0,0.0,2112.0,4.0,12.0,0.0,1.0,1323.0
2024-10-13,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0.0,8.0,0.0,0.0,0,3.0,0.0,1184.0,2.0,6.0,0.0,662.0,0.0,4.0,0.0,808.0,0.0,2.0,0.0,1323.0,1.0,13.0,0.0,2.0,1184.0
2024-10-14,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,3.0,0.0,0.0,0,7.0,0.0,829.0,0.0,3.0,0.0,1184.0,2.0,6.0,0.0,662.0,0.0,4.0,0.0,808.0,0.0,16.0,0.0,2.0,1184.0
2024-10-15,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,5.0,0.0,746.0,0.0,7.0,0.0,829.0,0.0,3.0,0.0,1184.0,2.0,6.0,0.0,662.0,0.0,15.0,0.0,2.0,1184.0
2024-10-16,0,8,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0,4.0,0.0,980.0,0.0,5.0,0.0,746.0,0.0,7.0,0.0,829.0,0.0,3.0,0.0,1184.0,2.0,16.0,0.0,0.0,980.0
2024-10-17,0,2,0,0,0,8,0,1,0,5,0,0,0,2,0,0,0.0,15.0,0.0,1.0,0,4.0,0.0,489.0,0.0,4.0,0.0,980.0,0.0,5.0,0.0,746.0,0.0,7.0,0.0,829.0,0.0,13.0,0.0,0.0,980.0
2024-10-18,0,3,0,0,0,2,0,0,0,8,0,1,0,5,0,0,0.0,15.0,0.0,1.0,0,1.0,0.0,305.0,0.0,4.0,0.0,489.0,0.0,4.0,0.0,980.0,0.0,5.0,0.0,746.0,0.0,9.0,0.0,0.0,980.0
2024-10-19,0,2,0,0,0,3,0,0,0,2,0,0,0,8,0,1,0.0,13.0,0.0,1.0,0,5.0,0.0,1015.0,1.0,1.0,0.0,305.0,0.0,4.0,0.0,489.0,0.0,4.0,0.0,980.0,0.0,10.0,0.0,1.0,1015.0
2024-10-20,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,1015.0,1.0,1.0,0.0,305.0,0.0,4.0,0.0,489.0,0.0,6.0,0.0,1.0,1015.0
2024-10-21,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0.0,5.0,0.0,0.0,0,5.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1015.0,1.0,1.0,0.0,305.0,0.0,10.0,0.0,1.0,1015.0
2024-10-22,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1.0,2.0,0.0,0.0,0,4.0,0.0,888.0,0.0,5.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1015.0,1.0,9.0,0.0,0.0,888.0
2024-10-23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0,5.0,1.0,753.0,0.0,4.0,0.0,888.0,0.0,5.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,888.0
2024-10-24,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,1.0,0,9.0,1.0,2006.0,1.0,5.0,1.0,753.0,0.0,4.0,0.0,888.0,0.0,5.0,0.0,703.0,0.0,18.0,2.0,1.0,2006.0
2024-10-25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,0,8.0,0.0,735.0,0.0,9.0,1.0,2006.0,1.0,5.0,1.0,753.0,0.0,4.0,0.0,888.0,0.0,22.0,2.0,1.0,2006.0
2024-10-26,0,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,1.0,0.0,0,5.0,1.0,1677.0,1.0,8.0,0.0,735.0,0.0,9.0,1.0,2006.0,1.0,5.0,1.0,753.0,0.0,22.0,2.0,2.0,2006.0
2024-10-27,0,1,0,0,0,4,1,1,0,1,0,0,0,1,1,0,0.0,6.0,2.0,1.0,0,1.0,0.0,625.0,0.0,5.0,1.0,1677.0,1.0,8.0,0.0,735.0,0.0,9.0,1.0,2006.0,1.0,14.0,1.0,1.0,1677.0
2024-10-28,0,3,0,0,0,1,0,0,0,4,1,1,0,1,0,0,0.0,6.0,1.0,1.0,0,2.0,0.0,755.0,0.0,1.0,0.0,625.0,0.0,5.0,1.0,1677.0,1.0,8.0,0.0,735.0,0.0,8.0,1.0,1.0,1677.0
2024-10-29,0,1,0,0,0,3,0,0,0,1,0,0,0,4,1,1,0.0,8.0,1.0,1.0,0,8.0,1.0,1047.0,1.0,2.0,0.0,755.0,0.0,1.0,0.0,625.0,0.0,5.0,1.0,1677.0,1.0,11.0,1.0,1.0,1047.0
2024-10-30,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.0,5.0,0.0,0.0,0,11.0,0.0,950.0,0.0,8.0,1.0,1047.0,1.0,2.0,0.0,755.0,0.0,1.0,0.0,625.0,0.0,21.0,1.0,1.0,1047.0
2024-10-31,0,9,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0.0,5.0,0.0,0.0,0,8.0,1.0,723.0,0.0,11.0,0.0,950.0,0.0,8.0,1.0,1047.0,1.0,2.0,0.0,755.0,0.0,27.0,2.0,1.0,1047.0
2024-11-01,0,4,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0.0,11.0,1.0,0.0,0,2.0,0.0,360.0,0.0,8.0,1.0,723.0,0.0,11.0,0.0,950.0,0.0,8.0,1.0,1047.0,1.0,21.0,1.0,0.0,950.0
2024-11-02,0,2,0,0,0,4,0,0,0,9,1,0,0,1,0,0,0.0,14.0,1.0,0.0,0,2.0,0.0,514.0,0.0,2.0,0.0,360.0,0.0,8.0,1.0,723.0,0.0,11.0,0.0,950.0,0.0,12.0,1.0,0.0,723.0
2024-11-03,0,5,0,0,0,2,0,0,0,4,0,0,0,9,1,0,0.0,15.0,1.0,0.0,0,2.0,0.0,662.0,0.0,2.0,0.0,514.0,0.0,2.0,0.0,360.0,0.0,8.0,1.0,723.0,0.0,6.0,0.0,0.0,662.0
2024-11-04,1,12,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0.0,11.0,0.0,0.0,0,4.0,1.0,1067.0,1.0,2.0,0.0,662.0,0.0,2.0,0.0,514.0,0.0,2.0,0.0,360.0,0.0,8.0,1.0,1.0,1067.0
2024-11-05,0,5,0,0,1,12,0,0,0,5,0,0,0,2,0,0,1.0,19.0,0.0,0.0,0,6.0,1.0,545.0,0.0,4.0,1.0,1067.0,1.0,2.0,0.0,662.0,0.0,2.0,0.0,514.0,0.0,12.0,2.0,1.0,1067.0
2024-11-06,0,15,1,0,0,5,0,0,1,12,0,0,0,5,0,0,1.0,22.0,0.0,0.0,0,6.0,0.0,488.0,0.0,6.0,1.0,545.0,0.0,4.0,1.0,1067.0,1.0,2.0,0.0,662.0,0.0,16.0,2.0,1.0,1067.0
2024-11-07,0,7,0,0,0,15,1,0,0,5,0,0,1,12,0,0,1.0,32.0,1.0,0.0,0,4.0,0.0,1025.0,1.0,6.0,0.0,488.0,0.0,6.0,1.0,545.0,0.0,4.0,1.0,1067.0,1.0,16.0,1.0,1.0,1025.0
2024-11-08,0,1,0,0,0,7,0,0,0,15,1,0,0,5,0,0,0.0,27.0,1.0,0.0,0,7.0,0.0,392.0,0.0,4.0,0.0,1025.0,1.0,6.0,0.0,488.0,0.0,6.0,1.0,545.0,0.0,17.0,0.0,1.0,1025.0
2024-11-09,0,1,0,0,0,1,0,0,0,7,0,0,0,15,1,0,0.0,23.0,1.0,0.0,0,2.0,0.0,342.0,0.0,7.0,0.0,392.0,0.0,4.0,0.0,1025.0,1.0,6.0,0.0,488.0,0.0,13.0,0.0,1.0,1025.0
2024-11-10,2,3,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0.0,9.0,0.0,0.0,0,3.0,0.0,921.0,0.0,2.0,0.0,342.0,0.0,7.0,0.0,392.0,0.0,4.0,0.0,1025.0,1.0,12.0,0.0,0.0,921.0
2024-11-11,0,2,0,0,2,3,0,0,0,1,0,0,0,1,0,0,2.0,5.0,0.0,0.0,0,3.0,1.0,984.0,0.0,3.0,0.0,921.0,0.0,2.0,0.0,342.0,0.0,7.0,0.0,392.0,0.0,8.0,1.0,0.0,984.0
2024-11-12,1,0,0,0,0,2,0,0,2,3,0,0,0,1,0,0,2.0,6.0,0.0,0.0,0,8.0,0.0,846.0,0.0,3.0,1.0,984.0,0.0,3.0,0.0,921.0,0.0,2.0,0.0,342.0,0.0,14.0,1.0,0.0,984.0
2024-11-13,0,2,0,0,1,0,0,0,0,2,0,0,2,3,0,0,3.0,5.0,0.0,0.0,0,5.0,1.0,499.0,0.0,8.0,0.0,846.0,0.0,3.0,1.0,984.0,0.0,3.0,0.0,921.0,0.0,16.0,2.0,0.0,984.0
2024-11-14,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,1.0,4.0,0.0,0.0,0,7.0,1.0,692.0,0.0,5.0,1.0,499.0,0.0,8.0,0.0,846.0,0.0,3.0,1.0,984.0,0.0,20.0,2.0,0.0,846.0
2024-11-15,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1.0,2.0,0.0,1.0,0,7.0,0.0,731.0,0.0,7.0,1.0,692.0,0.0,5.0,1.0,499.0,0.0,8.0,0.0,846.0,0.0,19.0,2.0,0.0,731.0
2024-11-16,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0.0,4.0,0.0,1.0,0,5.0,0.0,698.0,0.0,7.0,0.0,731.0,0.0,7.0,1.0,692.0,0.0,5.0,1.0,499.0,0.0,19.0,1.0,0.0,731.0
2024-11-17,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0,3.0,0.0,1.0,0,6.0,0.0,819.0,0.0,5.0,0.0,698.0,0.0,7.0,0.0,731.0,0.0,7.0,1.0,692.0,0.0,18.0,0.0,0.0,819.0
2024-11-18,0,11,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1.0,3.0,0.0,0.0,0,4.0,0.0,538.0,0.0,6.0,0.0,819.0,0.0,5.0,0.0,698.0,0.0,7.0,0.0,731.0,0.0,15.0,0.0,0.0,819.0
2024-11-19,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,1.0,12.0,0.0,0.0,0,4.0,0.0,489.0,0.0,4.0,0.0,538.0,0.0,6.0,0.0,819.0,0.0,5.0,0.0,698.0,0.0,14.0,0.0,0.0,819.0
2024-11-20,0,1,0,0,0,0,0,0,0,11,0,0,1,0,0,0,1.0,11.0,0.0,0.0,0,4.0,0.0,472.0,0.0,4.0,0.0,489.0,0.0,4.0,0.0,538.0,0.0,6.0,0.0,819.0,0.0,12.0,0.0,0.0,538.0
2024-11-21,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0.0,12.0,0.0,0.0,0,5.0,0.0,1678.0,1.0,4.0,0.0,472.0,0.0,4.0,0.0,489.0,0.0,4.0,0.0,538.0,0.0,13.0,0.0,1.0,1678.0
2024-11-22,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,11.0,0.0,957.0,0.0,5.0,0.0,1678.0,1.0,4.0,0.0,472.0,0.0,4.0,0.0,489.0,0.0,20.0,0.0,1.0,1678.0
2024-11-23,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0,7.0,0.0,764.0,0.0,11.0,0.0,957.0,0.0,5.0,0.0,1678.0,1.0,4.0,0.0,472.0,0.0,23.0,0.0,1.0,1678.0
2024-11-24,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1.0,4.0,0.0,0.0,0,2.0,0.0,317.0,0.0,7.0,0.0,764.0,0.0,11.0,0.0,957.0,0.0,5.0,0.0,1678.0,1.0,20.0,0.0,0.0,957.0
2024-11-25,0,8,0,0,0,1,0,0,1,2,0,0,0,2,0,0,1.0,5.0,0.0,0.0,0,9.0,3.0,1092.0,1.0,2.0,0.0,317.0,0.0,7.0,0.0,764.0,0.0,11.0,0.0,957.0,0.0,18.0,3.0,1.0,1092.0
2024-11-26,0,0,0,0,0,8,0,0,0,1,0,0,1,2,0,0,1.0,11.0,0.0,0.0,0,1.0,0.0,562.0,0.0,9.0,3.0,1092.0,1.0,2.0,0.0,317.0,0.0,7.0,0.0,764.0,0.0,12.0,3.0,1.0,1092.0
2024-11-27,1,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0.0,9.0,0.0,0.0,0,4.0,0.0,854.0,0.0,1.0,0.0,562.0,0.0,9.0,3.0,1092.0,1.0,2.0,0.0,317.0,0.0,14.0,3.0,1.0,1092.0
2024-11-28,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,1.0,9.0,0.0,0.0,0,2.0,0.0,610.0,0.0,4.0,0.0,854.0,0.0,1.0,0.0,562.0,0.0,9.0,3.0,1092.0,1.0,7.0,0.0,0.0,854.0
2024-11-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,4.0,0.0,729.0,0.0,2.0,0.0,610.0,0.0,4.0,0.0,854.0,0.0,1.0,0.0,562.0,0.0,10.0,0.0,0.0,854.0
2024-11-30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,2.0,0.0,749.0,0.0,4.0,0.0,729.0,0.0,2.0,0.0,610.0,0.0,4.0,0.0,854.0,0.0,8.0,0.0,0.0,749.0
2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,467.0,0.0,2.0,0.0,749.0,0.0,4.0,0.0,729.0,0.0,2.0,0.0,610.0,0.0,9.0,0.0,0.0,749.0
2024-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,572.0,0.0,3.0,0.0,467.0,0.0,2.0,0.0,749.0,0.0,4.0,0.0,729.0,0.0,8.0,0.0,0.0,749.0
2024-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,998.0,0.0,3.0,0.0,572.0,0.0,3.0,0.0,467.0,0.0,2.0,0.0,749.0,0.0,9.0,0.0,0.0,998.0
2024-12-04,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,273.0,0.0,3.0,0.0,998.0,0.0,3.0,0.0,572.0,0.0,3.0,0.0,467.0,0.0,7.0,0.0,0.0,998.0
2024-12-05,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0,6.0,0.0,1096.0,1.0,1.0,0.0,273.0,0.0,3.0,0.0,998.0,0.0,3.0,0.0,572.0,0.0,10.0,0.0,1.0,1096.0
2024-12-06,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0.0,6.0,0.0,0.0,0,4.0,0.0,795.0,0.0,6.0,0.0,1096.0,1.0,1.0,0.0,273.0,0.0,3.0,0.0,998.0,0.0,11.0,0.0,1.0,1096.0
2024-12-07,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0.0,7.0,0.0,0.0,0,7.0,0.0,437.0,0.0,4.0,0.0,795.0,0.0,6.0,0.0,1096.0,1.0,1.0,0.0,273.0,0.0,17.0,0.0,1.0,1096.0
2024-12-08,0,1,1,1,0,2,0,0,0,1,0,0,0,3,0,0,0.0,6.0,0.0,0.0,0,2.0,1.0,677.0,0.0,7.0,0.0,437.0,0.0,4.0,0.0,795.0,0.0,6.0,0.0,1096.0,1.0,13.0,1.0,0.0,795.0
2024-12-09,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0.0,4.0,1.0,1.0,0,2.0,1.0,335.0,0.0,2.0,1.0,677.0,0.0,7.0,0.0,437.0,0.0,4.0,0.0,795.0,0.0,11.0,2.0,0.0,677.0
2024-12-10,2,4,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0.0,3.0,1.0,1.0,0,13.0,1.0,1005.0,1.0,2.0,1.0,335.0,0.0,2.0,1.0,677.0,0.0,7.0,0.0,437.0,0.0,17.0,3.0,1.0,1005.0
2024-12-11,1,3,0,0,2,4,0,0,0,0,0,0,0,1,1,1,2.0,5.0,1.0,1.0,0,7.0,0.0,1167.0,1.0,13.0,1.0,1005.0,1.0,2.0,1.0,335.0,0.0,2.0,1.0,677.0,0.0,22.0,2.0,2.0,1167.0
2024-12-12,0,2,0,0,1,3,0,0,2,4,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0,4.0,0.0,754.0,0.0,7.0,0.0,1167.0,1.0,13.0,1.0,1005.0,1.0,2.0,1.0,335.0,0.0,24.0,1.0,2.0,1167.0
2024-12-13,1,3,0,0,0,2,0,0,1,3,0,0,2,4,0,0,3.0,9.0,0.0,0.0,0,7.0,0.0,796.0,0.0,4.0,0.0,754.0,0.0,7.0,0.0,1167.0,1.0,13.0,1.0,1005.0,1.0,18.0,0.0,1.0,1167.0
2024-12-14,1,0,0,0,1,3,0,0,0,2,0,0,1,3,0,0,2.0,8.0,0.0,0.0,0,7.0,0.0,748.0,0.0,7.0,0.0,796.0,0.0,4.0,0.0,754.0,0.0,7.0,0.0,1167.0,1.0,18.0,0.0,0.0,796.0
2024-12-15,1,1,0,1,1,0,0,0,1,3,0,0,0,2,0,0,2.0,5.0,0.0,0.0,0,10.0,1.0,1764.0,2.0,7.0,0.0,748.0,0.0,7.0,0.0,796.0,0.0,4.0,0.0,754.0,0.0,24.0,1.0,2.0,1764.0
2024-12-16,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,0,3.0,4.0,0.0,1.0,0,3.0,0.0,502.0,0.0,10.0,1.0,1764.0,2.0,7.0,0.0,748.0,0.0,7.0,0.0,796.0,0.0,20.0,1.0,2.0,1764.0
2024-12-17,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2.0,1.0,0.0,1.0,0,5.0,0.0,3161.0,1.0,3.0,0.0,502.0,0.0,10.0,1.0,1764.0,2.0,7.0,0.0,748.0,0.0,18.0,1.0,3.0,3161.0
2024-12-18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,0.0,1.0,0,7.0,0.0,620.0,0.0,5.0,0.0,3161.0,1.0,3.0,0.0,502.0,0.0,10.0,1.0,1764.0,2.0,15.0,0.0,1.0,3161.0
2024-12-19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4.0,0.0,814.0,0.0,7.0,0.0,620.0,0.0,5.0,0.0,3161.0,1.0,3.0,0.0,502.0,0.0,16.0,0.0,1.0,3161.0
2024-12-20,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0,10.0,0.0,719.0,0.0,4.0,0.0,814.0,0.0,7.0,0.0,620.0,0.0,5.0,0.0,3161.0,1.0,21.0,0.0,0.0,814.0
2024-12-21,1,1,0,2,1,2,0,0,0,3,0,0,0,0,0,0,1.0,5.0,0.0,0.0,0,6.0,0.0,946.0,0.0,10.0,0.0,719.0,0.0,4.0,0.0,814.0,0.0,7.0,0.0,620.0,0.0,20.0,0.0,0.0,946.0
2024-12-22,0,3,0,0,1,1,0,2,1,2,0,0,0,3,0,0,2.0,6.0,0.0,2.0,0,9.0,1.0,704.0,0.0,6.0,0.0,946.0,0.0,10.0,0.0,719.0,0.0,4.0,0.0,814.0,0.0,25.0,1.0,0.0,946.0
2024-12-23,0,3,0,0,0,3,0,0,1,1,0,2,1,2,0,0,2.0,6.0,0.0,2.0,0,6.0,1.0,846.0,0.0,9.0,1.0,704.0,0.0,6.0,0.0,946.0,0.0,10.0,0.0,719.0,0.0,21.0,2.0,0.0,946.0
2024-12-24,0,8,0,0,0,3,0,0,0,3,0,0,1,1,0,2,1.0,7.0,0.0,2.0,0,6.0,2.0,1104.0,1.0,6.0,1.0,846.0,0.0,9.0,1.0,704.0,0.0,6.0,0.0,946.0,0.0,21.0,4.0,1.0,1104.0
2024-12-25,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0.0,14.0,0.0,0.0,0,6.0,2.0,876.0,0.0,6.0,2.0,1104.0,1.0,6.0,1.0,846.0,0.0,9.0,1.0,704.0,0.0,18.0,5.0,1.0,1104.0
2024-12-26,1,1,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0.0,14.0,0.0,0.0,0,8.0,1.0,1240.0,1.0,6.0,2.0,876.0,0.0,6.0,2.0,1104.0,1.0,6.0,1.0,846.0,0.0,20.0,5.0,2.0,1240.0
2024-12-27,0,2,0,0,1,1,0,0,0,3,0,0,0,8,0,0,1.0,12.0,0.0,0.0,0,7.0,0.0,985.0,0.0,8.0,1.0,1240.0,1.0,6.0,2.0,876.0,0.0,6.0,2.0,1104.0,1.0,21.0,3.0,1.0,1240.0
2024-12-28,0,3,0,0,0,2,0,0,1,1,0,0,0,3,0,0,1.0,6.0,0.0,0.0,0,8.0,1.0,835.0,0.0,7.0,0.0,985.0,0.0,8.0,1.0,1240.0,1.0,6.0,2.0,876.0,0.0,23.0,2.0,1.0,1240.0
2024-12-29,0,21,1,0,0,3,0,0,0,2,0,0,1,1,0,0,1.0,6.0,0.0,0.0,1,7.0,0.0,1114.0,1.0,8.0,1.0,835.0,0.0,7.0,0.0,985.0,0.0,8.0,1.0,1240.0,1.0,22.0,1.0,1.0,1114.0
2024-12-30,0,14,2,0,0,21,1,0,0,3,0,0,0,2,0,0,0.0,26.0,1.0,0.0,1,3.0,0.0,539.0,0.0,7.0,0.0,1114.0,1.0,8.0,1.0,835.0,0.0,7.0,0.0,985.0,0.0,18.0,1.0,1.0,1114.0
2024-12-31,0,4,0,0,0,14,2,0,0,21,1,0,0,3,0,0,0.0,38.0,3.0,0.0,1,4.0,0.0,712.0,0.0,3.0,0.0,539.0,0.0,7.0,0.0,1114.0,1.0,8.0,1.0,835.0,0.0,14.0,0.0,1.0,1114.0
2025-01-01,0,4,0,0,0,4,0,0,0,14,2,0,0,21,1,0,0.0,39.0,3.0,0.0,0,5.0,0.0,611.0,0.0,4.0,0.0,712.0,0.0,3.0,0.0,539.0,0.0,7.0,0.0,1114.0,1.0,12.0,0.0,0.0,712.0
2025-01-02,0,1,0,0,0,4,0,0,0,4,0,0,0,14,2,0,0.0,22.0,2.0,0.0,0,7.0,0.0,986.0,0.0,5.0,0.0,611.0,0.0,4.0,0.0,712.0,0.0,3.0,0.0,539.0,0.0,16.0,0.0,0.0,986.0
2025-01-03,0,3,2,0,0,1,0,0,0,4,0,0,0,4,0,0,0.0,9.0,0.0,0.0,0,3.0,0.0,584.0,0.0,7.0,0.0,986.0,0.0,5.0,0.0,611.0,0.0,4.0,0.0,712.0,0.0,15.0,0.0,0.0,986.0
2025-01-04,2,4,1,1,0,3,2,0,0,1,0,0,0,4,0,0,0.0,8.0,2.0,0.0,0,4.0,3.0,1603.0,1.0,3.0,0.0,584.0,0.0,7.0,0.0,986.0,0.0,5.0,0.0,611.0,0.0,14.0,3.0,1.0,1603.0
2025-01-05,0,4,0,0,2,4,1,1,0,3,2,0,0,1,0,0,2.0,8.0,3.0,1.0,0,4.0,0.0,434.0,0.0,4.0,3.0,1603.0,1.0,3.0,0.0,584.0,0.0,7.0,0.0,986.0,0.0,11.0,3.0,1.0,1603.0
2025-01-06,1,3,0,0,0,4,0,0,2,4,1,1,0,3,2,0,2.0,11.0,3.0,1.0,0,4.0,0.0,1184.0,1.0,4.0,0.0,434.0,0.0,4.0,3.0,1603.0,1.0,3.0,0.0,584.0,0.0,12.0,3.0,2.0,1603.0
2025-01-07,1,1,0,0,1,3,0,0,0,4,0,0,2,4,1,1,3.0,11.0,1.0,1.0,0,4.0,0.0,1219.0,1.0,4.0,0.0,1184.0,1.0,4.0,0.0,434.0,0.0,4.0,3.0,1603.0,1.0,12.0,0.0,2.0,1219.0
2025-01-08,0,0,0,0,1,1,0,0,1,3,0,0,0,4,0,0,2.0,8.0,0.0,0.0,0,3.0,0.0,650.0,0.0,4.0,0.0,1219.0,1.0,4.0,0.0,1184.0,1.0,4.0,0.0,434.0,0.0,11.0,0.0,2.0,1219.0
2025-01-09,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,0,2.0,4.0,0.0,0.0,0,1.0,0.0,268.0,0.0,3.0,0.0,650.0,0.0,4.0,0.0,1219.0,1.0,4.0,0.0,1184.0,1.0,8.0,0.0,1.0,1219.0
2025-01-10,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.0,2.0,0.0,1.0,0,2.0,0.0,444.0,0.0,1.0,0.0,268.0,0.0,3.0,0.0,650.0,0.0,4.0,0.0,1219.0,1.0,6.0,0.0,0.0,650.0
2025-01-11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0,3.0,0.0,931.0,0.0,2.0,0.0,444.0,0.0,1.0,0.0,268.0,0.0,3.0,0.0,650.0,0.0,6.0,0.0,0.0,931.0
2025-01-12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2.0,1.0,0.0,1.0,0,2.0,0.0,375.0,0.0,3.0,0.0,931.0,0.0,2.0,0.0,444.0,0.0,1.0,0.0,268.0,0.0,7.0,0.0,0.0,931.0
